index_character,index_world,name,poster,hero,url,group,Unnamed: 8,url_info,description,index
98,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дермот Малруни,https://i.ibb.co/41Gdbx5/image.jpg,Люди,,,,1480
99,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Майкл Дуглас,https://i.ibb.co/bQXcWxv/image.jpg,Люди,,,,1481
100,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кирстен Данст,https://i.ibb.co/cgsp2B9/image.jpg,Люди,,,,1482
101,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Оуэн Уилсон,https://i.ibb.co/PrqDLDW/image.jpg,Люди,,,,1483
102,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Генри Кавилл,https://i.ibb.co/vLtYqH4/image.jpg,Люди,,,,1484
103,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джон Фавро,https://i.ibb.co/sQNdTr3/image.jpg,Люди,,,,1485
104,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джессика Альба,https://i.ibb.co/bsHTbHX/image.jpg,Люди,,,,1486
105,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Гвинет Пэлтроу,https://i.ibb.co/QNXg4YF/image.jpg,Люди,,,,1487
106,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дэвид Духовны,https://i.ibb.co/Y7TN8r9/image.jpg,Люди,,,,1488
107,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Стив Мартин,https://i.ibb.co/xCq538W/image.jpg,Люди,,,,1489
108,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Стив Карелл,https://i.ibb.co/mht6rXN/image.jpg,Люди,,,,1490
110,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дженнифер Коннелли,https://i.ibb.co/vm6qkQ9/image.jpg,Люди,,,,1491
112,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Зак Галифианакис,https://i.ibb.co/mSY6w5n/image.jpg,Люди,,,,1492
113,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Иен Сомерхолдер,https://i.ibb.co/x6B4pTK/image.jpg,Люди,,,,1493
115,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джон Гудмен,https://i.ibb.co/641mT0Z/image.jpg,Люди,,,,1494
116,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кевин Костнер,https://i.ibb.co/cgJZTjD/image.jpg,Люди,,,,1495
117,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Хилари Суэнк,https://i.ibb.co/4sHxCc0/image.jpg,Люди,,,,1496
118,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Райан Филипп,https://i.ibb.co/JrGWVMG/image.jpg,Люди,,,,1497
119,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джесси Айзенберг,https://i.ibb.co/rvGGy3J/image.jpg,Люди,,,,1498
120,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кейт Хадсон,https://i.ibb.co/cF6ntmB/image.jpg,Люди,,,,1499
121,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Мелисса МакКарти,https://i.ibb.co/qMxCpxb/image.jpg,Люди,,,,1500
122,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джефф Голдблюм,https://i.ibb.co/BZ0pdDD/image.jpg,Люди,,,,1501
123,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Рэй Лиотта,https://i.ibb.co/GszxvVv/image.jpg,Люди,,,,1502
124,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Чеви Чейз,https://i.ibb.co/GQ5JXs3/image.jpg,Люди,,,,1503
125,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дрю Бэрримор,https://i.ibb.co/x5N9YtL/image.jpg,Люди,,,,1504
127,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джоди Фостер,https://i.ibb.co/0nj7tVN/image.jpg,Люди,,,,1505
128,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Зои Дешанель,https://i.ibb.co/7vtMssQ/image.jpg,Люди,,,,1506
129,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кейси Аффлек,https://i.ibb.co/NVzfbnW/image.jpg,Люди,,,,1507
130,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Рене Зеллвегер,https://i.ibb.co/xzrWpb6/image.jpg,Люди,,,,1508
131,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Мишель Родригес,https://i.ibb.co/YBCwkH1/image.jpg,Люди,,,,1509
132,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Лив Тайлер,https://i.ibb.co/hCsCpFK/image.jpg,Люди,,,,1510
134,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Майли Сайрус,https://i.ibb.co/30p4ggR/image.jpg,Люди,,,,1511
135,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Селена Гомес,https://i.ibb.co/fF6ZMjJ/image.jpg,Люди,,,,1512
136,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кристофер Ллойд,https://i.ibb.co/2c6sSGj/image.jpg,Люди,,,,1513
137,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Эмбер Хёрд,https://i.ibb.co/QCZcnFx/image.jpg,Люди,,,,1514
138,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Шэрон Стоун,https://i.ibb.co/fvYQpc3/image.jpg,Люди,,,,1515
139,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Сара Джессика Паркер,https://i.ibb.co/pZtJJrn/image.jpg,Люди,,,,1516
141,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Мэгги Джилленхол,https://i.ibb.co/ZhTKzLQ/image.jpg,Люди,,,,1517
142,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джастин Тимберлэйк,https://i.ibb.co/XWXRYzm/image.jpg,Люди,,,,1518
144,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Элизабет Олсен,https://i.ibb.co/C6sMPPN/image.jpg,Люди,,,,1519
146,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Эдриан Броуди,https://i.ibb.co/6N4SDvq/image.jpg,Люди,,,,1520
147,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Крис Рок,https://i.ibb.co/F5cvh63/image.jpg,Люди,,,,1521
148,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Вайнона Райдер,https://i.ibb.co/JpRxC0y/image.jpg,Люди,,,,1522
149,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Норман Ридус,https://i.ibb.co/YdhgFkz/image.jpg,Люди,,,,1523
150,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кортни Кокс,https://i.ibb.co/rwRYv6x/image.jpg,Люди,,,,1524
152,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кэти Холмс,https://i.ibb.co/nLyqHZR/image.jpg,Люди,,,,1525
153,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Аманда Сайфред,https://i.ibb.co/XXYd4LB/image.jpg,Люди,,,,1526
154,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дакота Джонсон,https://i.ibb.co/kHGs8Gv/image.jpg,Люди,,,,1527
156,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Майкл Мэдсен,https://i.ibb.co/S7DVkyh/image.jpg,Люди,,,,1528
157,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Люк Уилсон,https://i.ibb.co/vJTNZvs/image.jpg,Люди,,,,1529
162,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Сэм Рокуэлл,https://i.ibb.co/jW9WYV7/image.jpg,Люди,,,,1530
164,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джульетт Льюис,https://i.ibb.co/DrFDy2y/image.jpg,Люди,,,,1531
167,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Дакота Фаннинг,https://i.ibb.co/4FKKWBX/image.jpg,Люди,,,,1532
171,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Хайден Панеттьери,https://i.ibb.co/k1dW1yM/image.jpg,Люди,,,,1533
173,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Мадонна,https://i.ibb.co/ygZ4pmL/image.jpg,Люди,,,,1534
175,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Бейонсе Ноулз,https://i.ibb.co/L9WpV03/image.jpg,Люди,,,,1535
176,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кейли Куоко-Суитинг,https://i.ibb.co/Scqqtp8/image.jpg,Люди,,,,1536
177,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Ева Лонгория,https://i.ibb.co/LCS4B3y/image.jpg,Люди,,,,1537
179,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Линдси Лохан,https://i.ibb.co/m82NPh5/image.jpg,Люди,,,,1538
180,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Майкл Питт,https://i.ibb.co/3C7FcR1/image.jpg,Люди,,,,1539
181,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Сирша Ронан,https://i.ibb.co/JC6JFW1/image.jpg,Люди,,,,1540
182,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Тайриз Гибсон,https://i.ibb.co/R4QZxZj/image.jpg,Люди,,,,1541
183,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Логан Лерман,https://i.ibb.co/K9VMCsP/image.jpg,Люди,,,,1542
184,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Тэйлор Лотнер,https://i.ibb.co/QJHsyMr/image.jpg,Люди,,,,1543
186,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джессика Симпсон,https://i.ibb.co/9yDzsnN/image.jpg,Люди,,,,1544
187,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Бритни Спирс,https://i.ibb.co/DfJhBz3/image.jpg,Люди,,,,1545
189,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кэти Перри,https://i.ibb.co/gTfWwW6/image.jpg,Люди,,,,1546
190,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Мэрилин Мэнсон,https://i.ibb.co/7nD3Dc9/image.jpg,Люди,,,,1547
196,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Эмма Робертс,https://i.ibb.co/1mjCtyM/image.jpg,Люди,,,,1548
198,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Джон Войт,https://i.ibb.co/wCRKxYC/image.jpg,Люди,,,,1549
199,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Брюс Ли,https://i.ibb.co/r4H69wT/image.jpg,Люди,,,,1550
200,23,Актеры Голливуда,https://i.pinimg.com/originals/d2/f1/3e/d2f13e20e9f9c871ff2e86a786c411fb.jpg,Кэрри Фишер,https://i.ibb.co/Kb5m7sN/image.jpg,Люди,,,,1551
2,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,BB-8,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/BB-8.jpg,Мультфильмы,,,,1552
3,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Абу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Абу.jpg,Мультфильмы,,,,1553
4,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Аладар,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аладар.jpg,Мультфильмы,,,,1554
5,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Аладдин (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аладдин%20персонаж.jpg,Мультфильмы,,,,1555
6,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Альфредо Лингвини,http://1.bp.blogspot.com/-RAKbsja9gvg/T-In0YQOk_I/AAAAAAAAFaQ/reMpaKTDxzc/s1600/Disney_Pixar_Ratatouille_Alfredo_Linguini_2.jpg,Мультфильмы,,,,1556
7,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Антуан Эго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Антуан%20Эго.jpg,Мультфильмы,,,,1557
8,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Арло,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Арло.jpg,Мультфильмы,,,,1558
9,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Асока Тано,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Асока%20Тано.jpg,Мультфильмы,,,,1559
10,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ахади,https://www.mylionking.com/fan/art/Artists/mariutunio/Art/ahadi.jpg,Мультфильмы,,,,1560
11,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Багира,https://i.pinimg.com/474x/6f/60/33/6f60330e33512d9b9d6c3dfbda5accd3.jpg,Мультфильмы,,,,1561
12,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Базз Лайтер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Базз%20Лайтер.jpg,Мультфильмы,,,,1562
13,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,"Баззи, Флэпс, Зигги и Диззи","https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Баззи,%20Флэпс,%20Зигги%20и%20Диззи.jpg",Мультфильмы,,,,1563
14,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Балу,https://i.pinimg.com/originals/cf/87/fb/cf87fbd1127232e6873af01cf9c6fc0e.jpg,Мультфильмы,,,,1564
15,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Банга,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Банга.jpg,Мультфильмы,,,,1565
16,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Бешти,https://i.ytimg.com/vi/s5HWRzKdPA4/maxresdefault.jpg,Мультфильмы,,,,1566
18,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Бинго-Бонго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Бинго-Бонго.jpg,Мультфильмы,,,,1567
19,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Болванщик,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Болванщик.jpg,Мультфильмы,,,,1568
20,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Братья Граббингстоны,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Братья%20Граббингстоны.jpg,Мультфильмы,,,,1569
21,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Бруно (Золушка),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Бруно%20Золушка.jpg,Мультфильмы,,,,1570
22,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,ВАЛЛ-И (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/ВАЛЛ-И%20персонаж.jpg,Мультфильмы,,,,1571
23,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Великан Вилли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Великан%20Вилли.jpg,Мультфильмы,,,,1572
24,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Великий Князь Леса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Великий%20Князь%20Леса.jpg,Мультфильмы,,,,1573
25,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Великий Хаос,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Великий%20Хаос.jpg,Мультфильмы,,,,1574
26,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Волшебный Ковёр,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Волшебный%20Ковёр.jpg,Мультфильмы,,,,1575
27,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ворчун,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ворчун.jpg,Мультфильмы,,,,1576
28,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ганту,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ганту.jpg,Мультфильмы,,,,1577
29,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Гектор Барбосса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Гектор%20Барбосса.jpg,Мультфильмы,,,,1578
30,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Геркулес (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Геркулес%20персонаж.jpg,Мультфильмы,,,,1579
31,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Грут,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Грут.jpg,Мультфильмы,,,,1580
32,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Гуфи,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Гуфи.jpg,Мультфильмы,,,,1581
33,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Дамбо (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дамбо%20персонаж.jpg,Мультфильмы,,,,1582
34,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джанго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джанго.jpg,Мультфильмы,,,,1583
35,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джеймс Пи Салливан,https://i.pinimg.com/474x/18/6f/00/186f00a8b2e104adb5024ad33f78cfad.jpg,Мультфильмы,,,,1584
36,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джек Воробей,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джек%20Воробей.jpg,Мультфильмы,,,,1585
37,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джек Скеллингтон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джек%20Скеллингтон.jpg,Мультфильмы,,,,1586
38,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джинни,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джинни.jpg,Мультфильмы,,,,1587
39,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джон Смит,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джон%20Смит.jpg,Мультфильмы,,,,1588
40,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Доджер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Доджер.jpg,Мультфильмы,,,,1589
41,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Дональд Дак,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дональд%20Дак.jpg,Мультфильмы,,,,1590
42,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Дружок,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дружок.jpg,Мультфильмы,,,,1591
43,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Зазу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зазу.jpg,Мультфильмы,,,,1592
44,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Зигзаг МакКряк,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зигзаг%20МакКряк.jpg,Мультфильмы,,,,1593
45,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Йен Сид,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Йен%20Сид.jpg,Мультфильмы,,,,1594
46,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кайон,https://i.pinimg.com/474x/6f/1d/4e/6f1d4e21faa42859cb6a1624d613c696.jpg,Мультфильмы,,,,1595
47,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Капитан Рекс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Капитан%20Рекс.jpg,Мультфильмы,,,,1596
48,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Карл Фредриксен,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Карл%20Фредриксен.jpg,Мультфильмы,,,,1597
49,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кову,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кову.jpg,Мультфильмы,,,,1598
50,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Копа,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Копа.jpg,Мультфильмы,,,,1599
51,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Король Ричард,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Король%20Ричард.jpg,Мультфильмы,,,,1600
