index_character,hero,url,index,index_world
51,Король Ричард,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Король%20Ричард.jpg,1600,27
50,Копа,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Копа.jpg,1599,27
49,Кову,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кову.jpg,1598,27
48,Карл Фредриксен,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Карл%20Фредриксен.jpg,1597,27
47,Капитан Рекс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Капитан%20Рекс.jpg,1596,27
46,Кайон,https://i.pinimg.com/474x/6f/1d/4e/6f1d4e21faa42859cb6a1624d613c696.jpg,1595,27
45,Йен Сид,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Йен%20Сид.jpg,1594,27
44,Зигзаг МакКряк,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зигзаг%20МакКряк.jpg,1593,27
43,Зазу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зазу.jpg,1592,27
42,Дружок,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дружок.jpg,1591,27
41,Дональд Дак,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дональд%20Дак.jpg,1590,27
40,Доджер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Доджер.jpg,1589,27
39,Джон Смит,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джон%20Смит.jpg,1588,27
38,Джинни,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джинни.jpg,1587,27
37,Джек Скеллингтон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джек%20Скеллингтон.jpg,1586,27
36,Джек Воробей,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джек%20Воробей.jpg,1585,27
5,Аладдин (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аладдин%20персонаж.jpg,1555,27
4,Аладар,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аладар.jpg,1554,27
3,Абу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Абу.jpg,1553,27
2,BB-8,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/BB-8.jpg,1552,27
101,Хан Соло,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Хан%20Соло.jpg,1645,27
102,Хиро Хамада,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Хиро%20Хамада.jpg,1646,27
103,Король Хьюберт,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Король%20Хьюберт.jpg,1647,27
104,Царь Тритон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Царь%20Тритон.jpg,1648,27
105,Чёрный Плащ (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чёрный%20Плащ%20персонаж.jpg,1649,27
106,Чубакка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чубакка.jpg,1650,27
107,Чудовище,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чудовище.jpg,1651,27
108,Эмиль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Эмиль.jpg,1652,27
109,Энакин Скайуокер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Энакин%20Скайуокер.jpg,1653,27
110,Яго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Яго.jpg,1654,27
111,Дейзи Дак,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дейзи%20Дак.jpg,1655,27
112,Аврора,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аврора.jpg,1656,27
113,Адира,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Адира.jpg,1657,27
114,Айлонви,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Айлонви.jpg,1658,27
115,Алиса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Алиса.jpg,1659,27
116,Алиса Кингсли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Алиса%20Кингсли.jpg,1660,27
117,Анита Рэдклифф,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Анита%20Рэдклифф.jpg,1661,27
118,Анна,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Анна.jpg,1662,27
119,Ариэль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ариэль.jpg,1663,27
121,Барби,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Барби.jpg,1664,27
122,Белль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Белль.jpg,1665,27
123,Белоснежка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Белоснежка.jpg,1666,27
124,Ванилопа фон Кекс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ванилопа%20фон%20Кекс.jpg,1667,27
125,Витани,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Витани.jpg,1668,27
126,Гайка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Гайка.jpg,1669,27
127,Глинда Добрая Волшебница Юга,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Глинда%20Добрая%20Волшебница%20Юга.jpg,1670,27
128,Го Го Томаго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Го%20Го%20Томаго.jpg,1671,27
99,Фред (Город героев),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Фред%20Город%20героев.jpg,1644,27
66,Мистер Биг,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Мистер%20Биг.jpg,1612,27
98,Финн МакМиссл,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Финн%20МакМиссл.jpg,1643,27
96,Филоктет,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Филоктет.jpg,1641,27
69,Ник Уайлд,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ник%20Уайлд.jpg,1614,27
70,Олаф,https://sun9-13.userapi.com/c851324/v851324741/8258b/Kg2K2ZojZl0.jpg?ava=1,1615,27
71,Оно,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Оно.jpg,1616,27
72,Питер Пэн (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Питер%20Пэн%20персонаж.jpg,1617,27
73,Пликли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Пликли.jpg,1618,27
74,Прекрасный Принц (золушка),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Прекрасный%20Принц.jpg,1619,27
75,Принц (Белоснежка),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц.jpg,1620,27
76,Принц Навин,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Навин.jpg,1621,27
77,Принц Филлип,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Филлип.jpg,1622,27
78,Принц Эрик,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Эрик.jpg,1623,27
79,Простачок,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Простачок.jpg,1624,27
80,Ракета,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ракета.jpg,1625,27
81,Ральф (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ральф%20персонаж.jpg,1626,27
82,Рафики,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Рафики.jpg,1627,27
83,Робин Гуд (персонаж),https://i.pinimg.com/474x/b8/84/06/b884063b38a3ef860dce35e439d4baca.jpg,1628,27
84,Свен,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Свен.jpg,1629,27
85,Сильвия,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Сильвия.jpg,1630,27
86,Симба,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Симба.jpg,1631,27
87,Скотт Лэнг,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Скотт%20Лэнг.jpg,1632,27
88,Стич,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Стич.jpg,1633,27
89,Таран,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Таран.jpg,1634,27
90,Теренс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Теренс.jpg,1635,27
91,Тимон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тимон.jpg,1636,27
92,Топотун,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Топотун.jpg,1637,27
93,Тор Одинсон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тор%20Одинсон.jpg,1638,27
94,Тракс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тракс.jpg,1639,27
95,Тут-и-Там,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тут-и-Там.jpg,1640,27
97,Финес Флинн,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Финес%20Флинн.jpg,1642,27
130,Джазири,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джазири.jpg,1673,27
33,Роберт «Робби» Валентино,https://fanfics.me/images/fandoms_heroes/98-1493459532.jpg,1765,28
30,Престон Нортвест,https://fanfics.me/images/fandoms_heroes/98-1493459788.jpg,1762,28
37,Старик МакГаккет,https://fanfics.me/images/fandoms_heroes/98-1493459288.jpg,1769,28
36,Слепой Глазго,https://fanfics.me/images/fandoms_heroes/98-1493459362.jpg,1768,28
35,Селестабелль-а-беттабелль,https://fanfics.me/images/fandoms_heroes/98-1493459332.jpg,1767,28
34,Русалдо,https://fanfics.me/images/fandoms_heroes/98-1493459445.jpg,1766,28
32,Пухля,https://fanfics.me/images/fandoms_heroes/98-1493459493.jpg,1764,28
31,Присцилла Нортвест,https://fanfics.me/images/fandoms_heroes/98-1493459873.jpg,1763,28
1,Агент Паурс,https://fanfics.me/images/fandoms_heroes/98-1493457899.jpg,1733,28
29,Полли,https://fanfics.me/images/fandoms_heroes/98-1493459750.jpg,1761,28
28,Пасифика Нортвест,https://fanfics.me/images/fandoms_heroes/98-1493459684.jpg,1760,28
27,Натаниэль Нортвест,https://fanfics.me/images/fandoms_heroes/98-1493460438.jpg,1759,28
26,Мэйбл Пайнс,https://fanfics.me/images/fandoms_heroes/98-1493457734.jpg,1758,28
25,Мередит,https://fanfics.me/images/fandoms_heroes/98-1493461711.jpg,1757,28
24,Мелоди,https://fanfics.me/images/fandoms_heroes/98-1493462145.jpg,1756,28
23,Майки Р,https://fanfics.me/images/fandoms_heroes/98-1493461164.jpg,1755,28
22,Кэнди Чиу,https://fanfics.me/images/fandoms_heroes/98-1493460624.jpg,1754,28
21,Зус Рамирез,https://fanfics.me/images/fandoms_heroes/98-1493457690.jpg,1753,28
20,Жан-Люк,https://fanfics.me/images/fandoms_heroes/98-1493461056.jpg,1752,28
19,Дьюс,https://fanfics.me/images/fandoms_heroes/98-1493460293.jpg,1751,28
18,Диппер Пайнс,https://fanfics.me/images/fandoms_heroes/98-1493457659.jpg,1750,28
38,Стенли Пайнс,https://fanfics.me/images/fandoms_heroes/98-1493457839.jpg,1770,28
39,Стэнфорд Пайнс,https://fanfics.me/images/fandoms_heroes/98-1493459249.jpg,1771,28
40,Сью,https://fanfics.me/images/fandoms_heroes/98-1493460950.jpg,1772,28
41,Тайлер Кьютбайкер,https://fanfics.me/images/fandoms_heroes/98-1493460742.jpg,1773,28
2,Агент Триггер,https://fanfics.me/images/fandoms_heroes/98-1493457950.jpg,1734,28
3,Батс Байкер,https://fanfics.me/images/fandoms_heroes/98-1493458036.jpg,1735,28
4,Билл Шифр,https://fanfics.me/images/fandoms_heroes/98-1493458098.jpg,1736,28
5,Блендин,https://fanfics.me/images/fandoms_heroes/98-1493458157.jpg,1737,28
6,Бобби Рензобби,https://fanfics.me/images/fandoms_heroes/98-1493460176.jpg,1738,28
7,Боби Блапс,https://fanfics.me/images/fandoms_heroes/98-1493458361.jpg,1739,28
8,Брат Венди,https://fanfics.me/images/fandoms_heroes/98-1493458428.jpg,1740,28
9,Венди Кордрой,https://fanfics.me/images/fandoms_heroes/98-1493457611.jpg,1741,28
10,Гарри Глинка,https://fanfics.me/images/fandoms_heroes/98-1493458895.jpg,1742,28
17,Джимми,https://fanfics.me/images/fandoms_heroes/98-1493460005.jpg,1749,28
11,Гейб Бэнсен,https://fanfics.me/images/fandoms_heroes/98-1493458883.jpg,1743,28
13,Гиффани,https://fanfics.me/images/fandoms_heroes/98-1493458993.jpg,1745,28
14,Горни,https://fanfics.me/images/fandoms_heroes/98-1493459185.jpg,1746,28
15,Гренда Грендинатор,https://fanfics.me/images/fandoms_heroes/98-1493459214.jpg,1747,28
46,Эдвин Дурланд,https://fanfics.me/images/fandoms_heroes/98-1493461647.jpg,1778,28
45,Хэнк,https://fanfics.me/images/fandoms_heroes/98-1493461808.jpg,1777,28
44,Тэмбри Ривера,https://fanfics.me/images/fandoms_heroes/98-1493461324.jpg,1776,28
43,Тэд Стрэндж,https://fanfics.me/images/fandoms_heroes/98-1493461370.jpg,1775,28
42,Томсон Лэркинс,https://fanfics.me/images/fandoms_heroes/98-1493460671.jpg,1774,28
12,Гидеон Глифул,https://fanfics.me/images/fandoms_heroes/98-1493458938.jpg,1744,28
16,Джейдан Нэйт,https://fanfics.me/images/fandoms_heroes/98-1493459970.jpg,1748,28
17,Ли Клируотер (Лея),https://fanfics.me/images/fandoms_heroes/533-1572322402.jpg,1795,29
19,Маркус Вольтури (Марк),https://fanfics.me/images/fandoms_heroes/538-1572323968.jpg,1797,29
2,Аро Вольтури,https://fanfics.me/images/fandoms_heroes/509-1572302555.jpg,1780,29
3,Бенджамин,https://fanfics.me/images/fandoms_heroes/510-1572303890.jpg,1781,29
4,Бри Таннер,https://fanfics.me/images/fandoms_heroes/512-1572304818.jpg,1782,29
5,Виктория,https://fanfics.me/images/fandoms_heroes/513-1572305533.jpg,1783,29
6,Владимир,https://fanfics.me/images/fandoms_heroes/514-1572305662.jpg,1784,29
7,Гарретт Денали,https://fanfics.me/images/fandoms_heroes/515-1572305789.jpg,1785,29
8,Деметрий Вольтури,https://fanfics.me/images/fandoms_heroes/516-1572305930.jpg,1786,29
9,Джаред Кэмерон,https://fanfics.me/images/fandoms_heroes/517-1572306095.jpg,1787,29
10,Джаспер Хейл (Джаспер Уитлок),https://fanfics.me/images/fandoms_heroes/501-1572306252.jpg,1788,29
11,Джейкоб Блэк,https://fanfics.me/images/fandoms_heroes/494-1572306419.jpg,1789,29
12,Джейн Вольтури,https://fanfics.me/images/fandoms_heroes/519-1572306711.jpg,1790,29
13,Изабелла Свон (Белла),https://fanfics.me/images/fandoms_heroes/492-1572302809.jpg,1791,29
14,Кайус Вольтури (Кай),https://fanfics.me/images/fandoms_heroes/526-1572307670.jpg,1792,29
15,Карлайл Каллен,https://fanfics.me/images/fandoms_heroes/495-1572308016.jpg,1793,29
1,Алек Вольтури,https://fanfics.me/images/fandoms_heroes/505-1572301736.jpg,1779,29
16,Квил Атеара V,https://fanfics.me/images/fandoms_heroes/529-1572308405.jpg,1794,29
18,Лоран,https://fanfics.me/images/fandoms_heroes/534-1572323522.jpg,1796,29
28,Элис Каллен,https://fanfics.me/images/fandoms_heroes/502-1572350458.jpg,1806,29
20,Пол Лэйхот,https://fanfics.me/images/fandoms_heroes/541-1572351125.jpg,1798,29
21,Ренесми Каллен,https://fanfics.me/images/fandoms_heroes/503-1572352461.jpg,1799,29
22,Розали Хейл,https://fanfics.me/images/fandoms_heroes/500-1572352654.jpg,1800,29
23,Сет Клируотер,https://fanfics.me/images/fandoms_heroes/548-1572521308.jpg,1801,29
25,Хайди Вольтури,https://fanfics.me/images/fandoms_heroes/558-1572545534.jpg,1803,29
26,Чарли Свон,https://fanfics.me/images/fandoms_heroes/504-1572545638.jpg,1804,29
24,Феликс Вольтури,https://fanfics.me/images/fandoms_heroes/556-1572545321.jpg,1802,29
29,Эмметт Каллен,https://fanfics.me/images/fandoms_heroes/499-1572550281.jpg,1807,29
30,Эсми Каллен,https://fanfics.me/images/fandoms_heroes/498-1572550491.jpg,1808,29
27,Эдвард Каллен,https://fanfics.me/images/fandoms_heroes/493-1572546243.jpg,1805,29
16,Хэл Джордан (Зелёный Фонарь),https://fanfics.me/images/fandoms_heroes/125-1513753846.jpg,1824,30
12,Оливер Куин (Зелёная Стрела),https://fanfics.me/images/fandoms_heroes/125-1511874303.jpg,1820,30
17,Барбара Гордон (Бэтгёрл),https://fanfics.me/images/fandoms_heroes/125-1513762112.jpg,1825,30
18,Бэйн,https://fanfics.me/images/fandoms_heroes/125-1513838573.jpg,1826,30
15,Рэй Палмер (Атом ),https://fanfics.me/images/fandoms_heroes/125-1511940599.jpg,1823,30
14,Ральф Дибни (Удлиняющийся Человек),https://fanfics.me/images/fandoms_heroes/125-1513755104.jpg,1822,30
13,Орлица (Кендра Сандерс),https://fanfics.me/images/fandoms_heroes/125-1513756972.jpg,1821,30
11,Мари Джуи МакКэйб (Лисица),https://fanfics.me/images/fandoms_heroes/125-1513755511.jpg,1819,30
6,Диана (Чудо-женщина),https://fanfics.me/images/fandoms_heroes/125-1513750539.jpg,1814,30
9,Кларк Кент (Супермен),https://fanfics.me/images/fandoms_heroes/125-1511939820.jpg,1817,30
8,Картер Холл (Человек-ястреб),https://fanfics.me/images/fandoms_heroes/125-1513757808.jpg,1816,30
7,Затанна Затара,https://fanfics.me/images/fandoms_heroes/125-1518096676.jpg,1815,30
19,Виктор Фрайс (Мистер Фриз),https://fanfics.me/images/fandoms_heroes/125-1513762185.jpg,1827,30
5,Дж’онн Дж’онзз (Марсианский Охотник),https://fanfics.me/images/fandoms_heroes/125-1512652909.jpg,1813,30
1,Артур Карри (Аквамен),https://fanfics.me/images/fandoms_heroes/125-1513751292.jpg,1809,30
2,Барри Аллен (Флэш),https://fanfics.me/images/fandoms_heroes/125-1511869941.jpg,1810,30
10,Лорел Лэнс (Черная Канарейка),https://fanfics.me/images/fandoms_heroes/125-1513757969.jpg,1818,30
20,Гарфилд Линнс (Светлячок),https://fanfics.me/images/fandoms_heroes/125-1492791039.jpg,1828,30
4,Виктор Стоун (Киборг),https://fanfics.me/images/fandoms_heroes/125-1513752000.jpg,1812,30
21,Джейсон Тодд (Робин II),https://fanfics.me/images/fandoms_heroes/125-1513762533.jpg,1829,30
3,Брюс Уэйн (Бэтмен),https://fanfics.me/images/fandoms_heroes/377-1460441471.jpg,1811,30
33,Эдвард Нештон (Загадочник),https://fanfics.me/images/fandoms_heroes/125-1513762890.jpg,1841,30
32,Харли Квинн (Харлин Квинзель),https://fanfics.me/images/fandoms_heroes/125-1513060514.jpg,1840,30
30,Тимоти Дрейк (Красный Робин),https://fanfics.me/images/fandoms_heroes/125-1513837533.jpg,1838,30
29,Талия аль Гуль,https://fanfics.me/images/fandoms_heroes/125-1513837474.jpg,1837,30
28,Роман Сионис (Чёрная Маска),https://fanfics.me/images/fandoms_heroes/125-1513836669.jpg,1836,30
31,Харви Дент (Двуликий),https://fanfics.me/images/fandoms_heroes/125-1513762976.jpg,1839,30
26,Памела Айли (Ядовитый Плющ),https://fanfics.me/images/fandoms_heroes/125-1513763128.jpg,1834,30
25,Кассандра Кейн (Блэкбэт),https://fanfics.me/images/fandoms_heroes/125-1513762602.jpg,1833,30
24,Дэмиен Уэйн (Робин I),https://fanfics.me/images/fandoms_heroes/125-1537785196.jpg,1832,30
23,Джонатан Крейн (Пугало),https://fanfics.me/images/fandoms_heroes/125-1513762726.jpg,1831,30
22,Джокер,https://fanfics.me/images/fandoms_heroes/125-1512583503.jpg,1830,30
27,Ричард Грейсон (Найтвинг),https://fanfics.me/images/fandoms_heroes/125-1513060263.jpg,1835,30
8,Бифур,https://fanfics.me/images/fandoms_heroes/25-1513186386.jpg,1849,31
3,Баин,https://fanfics.me/images/fandoms_heroes/25-1515243884.jpg,1844,31
4,Балин,https://fanfics.me/images/fandoms_heroes/25-1513006158.jpg,1845,31
5,Бард Лучник,https://fanfics.me/images/fandoms_heroes/25-1513186032.jpg,1846,31
6,Беорн,https://fanfics.me/images/fandoms_heroes/25-1522831396.jpg,1847,31
7,Берт,https://fanfics.me/images/fandoms_heroes/25-1513186173.jpg,1848,31
9,Больг,https://fanfics.me/images/fandoms_heroes/25-1513186491.jpg,1850,31
16,Двалин,https://fanfics.me/images/fandoms_heroes/25-1514590896.jpg,1857,31
11,Бофур,https://fanfics.me/images/fandoms_heroes/25-1513186953.jpg,1852,31
12,Бургомистр,https://fanfics.me/images/fandoms_heroes/25-1513187082.jpg,1853,31
13,Верховный Гоблин,https://fanfics.me/images/fandoms_heroes/25-1513187616.jpg,1854,31
14,Глоин,https://fanfics.me/images/fandoms_heroes/25-1513187971.jpg,1855,31
15,Даин II Железностоп,https://fanfics.me/images/fandoms_heroes/25-1513188222.jpg,1856,31
17,Дори,https://fanfics.me/images/fandoms_heroes/25-1514591138.jpg,1858,31
10,Бомбур,https://fanfics.me/images/fandoms_heroes/25-1513186763.jpg,1851,31
19,Нори,https://fanfics.me/images/fandoms_heroes/25-1514592027.jpg,1860,31
20,Оин,https://fanfics.me/images/fandoms_heroes/25-1514592240.jpg,1861,31
18,Кили,https://fanfics.me/images/fandoms_heroes/25-1514591837.jpg,1859,31
39,Древоброд (Фангорн),https://fanfics.me/images/fandoms_heroes/1477-1551814965.jpg,1880,31
38,Ган-Бури-Ган (Гхан-бури-Гхан),https://fanfics.me/images/fandoms_heroes/25-1545599995.jpg,1879,31
37,Гамлинг,https://fanfics.me/images/fandoms_heroes/25-1545599883.jpg,1878,31
36,Боромир,https://fanfics.me/images/fandoms_heroes/25-1544996386.jpg,1877,31
35,Арвен (Ундомиэль),https://fanfics.me/images/fandoms_heroes/25-1522829939.jpg,1876,31
34,Арагорн II (Элессар),https://fanfics.me/images/fandoms_heroes/25-1515245726.jpg,1875,31
33,Язнег,https://fanfics.me/images/fandoms_heroes/25-1514591266.jpg,1874,31
32,Фили,https://fanfics.me/images/fandoms_heroes/25-1514591629.jpg,1873,31
31,Уилльям (Билл),https://fanfics.me/images/fandoms_heroes/25-1513186279.jpg,1872,31
30,Трор,https://fanfics.me/images/fandoms_heroes/25-1515243086.jpg,1871,31
29,Траин II,https://fanfics.me/images/fandoms_heroes/25-1515242881.jpg,1870,31
28,Торин Дубощит,https://fanfics.me/images/fandoms_heroes/25-1515242273.jpg,1869,31
27,Том,https://fanfics.me/images/fandoms_heroes/25-1515241850.jpg,1868,31
26,Тильда,https://fanfics.me/images/fandoms_heroes/25-1515241768.jpg,1867,31
25,Тауриэль,https://fanfics.me/images/fandoms_heroes/25-1515241592.jpg,1866,31
24,Смауг Золотой,https://fanfics.me/images/fandoms_heroes/25-1515241174.jpg,1865,31
23,Сигрид,https://fanfics.me/images/fandoms_heroes/25-1515240716.jpg,1864,31
22,Ори,https://fanfics.me/images/fandoms_heroes/25-1515240475.jpg,1863,31
21,Олень Трандуила,https://fanfics.me/images/fandoms_heroes/25-1514592389.jpg,1862,31
40,Дэнетор II,https://fanfics.me/images/fandoms_heroes/25-1545608782.jpg,1881,31
41,Иорет,https://fanfics.me/images/fandoms_heroes/25-1545609462.jpg,1882,31
42,Исильдур,https://fanfics.me/images/fandoms_heroes/25-1545610510.jpg,1883,31
43,Кольцо Всевластья,https://fanfics.me/images/fandoms_heroes/25-1545611050.jpg,1884,31
63,Эомер,https://fanfics.me/images/fandoms_heroes/1426-1583804550.jpg,1904,31
62,Эовин,https://fanfics.me/images/fandoms_heroes/1425-1583804413.jpg,1903,31
61,Элендиль (Элендил),https://fanfics.me/images/fandoms_heroes/1489-1583803824.jpg,1902,31
60,Халдир (эльф),https://fanfics.me/images/fandoms_heroes/1481-1580560376.jpg,1901,31
59,Фарамир,https://fanfics.me/images/fandoms_heroes/1423-1551815114.jpg,1900,31
58,Углук (Углюк),https://fanfics.me/images/fandoms_heroes/25-1545613182.jpg,1899,31
57,Том Бомбадил,https://fanfics.me/images/fandoms_heroes/25-1551309682.jpg,1898,31
56,Теоден,https://fanfics.me/images/fandoms_heroes/25-1551309382.jpg,1897,31
55,Сэмуайз Гэмджи (Сэм),https://fanfics.me/images/fandoms_heroes/25-1551304744.jpg,1896,31
2,Альфрид,https://fanfics.me/images/fandoms_heroes/25-1513005851.jpg,1843,31
54,Румиль,https://fanfics.me/images/fandoms_heroes/25-1551136572.jpg,1895,31
52,Проклятье Дурина,https://fanfics.me/images/fandoms_heroes/25-1522830245.jpg,1893,31
51,Перегрин Тук (Пиппин),https://fanfics.me/images/fandoms_heroes/25-1551207955.jpg,1892,31
50,Орофин,https://fanfics.me/images/fandoms_heroes/25-1551136401.jpg,1891,31
49,Назгул,https://fanfics.me/images/fandoms_heroes/25-1551133666.jpg,1890,31
48,Мериадок Брендибак (Мерри),https://fanfics.me/images/fandoms_heroes/25-1551132199.jpg,1889,31
47,Малбет Провидец,https://fanfics.me/images/fandoms_heroes/25-1551131385.jpg,1888,31
46,Луртц,https://fanfics.me/images/fandoms_heroes/25-1545613037.jpg,1887,31
45,Король-чародей Ангмара (Ангмарский Чародей),https://fanfics.me/images/fandoms_heroes/25-1545611759.jpg,1886,31
44,Король Мёртвых,https://fanfics.me/images/fandoms_heroes/25-1545611375.jpg,1885,31
53,Рози Гэмджи (Рози Коттон),https://fanfics.me/images/fandoms_heroes/25-1551208765.jpg,1894,31
1,Азог Осквернитель,https://fanfics.me/images/fandoms_heroes/25-1513005591.jpg,1842,31
33,Скотт Саммерс (Циклоп),https://fanfics.me/images/fandoms_heroes/21-1508827671.jpg,1937,32
45,Электра Начиос,https://fanfics.me/images/fandoms_heroes/583-1477686628.jpg,1949,32
20,Мантис (Богомол),https://fanfics.me/images/fandoms_heroes/711-1495475008.jpg,1924,32
19,Люк Кейдж (Силач),https://fanfics.me/images/fandoms_heroes/304-1453405857.jpg,1923,32
18,Локи Лафейсон,https://fanfics.me/images/fandoms_heroes/14-1448384701.jpg,1922,32
17,Кэрол Дэнверс (Капитан Марвел),https://i.pinimg.com/474x/c4/db/e6/c4dbe620a9e6418e33197735fe970680.jpg,1921,32
16,Курт Вагнер (Ночной змей),https://fanfics.me/images/fandoms_heroes/21-1508830716.jpg,1920,32
15,Клинт Бартон (Хоукай),https://fanfics.me/images/fandoms_heroes/14-1542004680.jpg,1919,32
14,Китти Прайд (Химера),https://fanfics.me/images/fandoms_heroes/1046-1598639620.jpg,1918,32
13,Икс-23 (Лора Кинни),https://fanfics.me/images/fandoms_heroes/21-1508830342.jpg,1917,32
12,Джин Грей (Чудо-девушка),https://fanfics.me/images/fandoms_heroes/21-1508825293.jpg,1916,32
11,Джессика Джонс (Сокровище),https://fanfics.me/images/fandoms_heroes/304-1453405856.jpg,1915,32
10,Джеймс Хоулет (Росомаха),https://fanfics.me/images/fandoms_heroes/21-1447607898.jpg,1914,32
9,Джеймс Роудс (Воитель),https://fanfics.me/images/fandoms_heroes/14-1448440863.jpg,1913,32
8,Грут,https://fanfics.me/images/fandoms_heroes/711-1491175080.jpg,1912,32
7,Гамора,https://fanfics.me/images/fandoms_heroes/711-1495545552.jpg,1911,32
6,Вижен (Виктор Шейд),https://fanfics.me/images/fandoms_heroes/14-1448384618.jpg,1910,32
5,Ванда Максимофф (Алая Ведьма),https://fanfics.me/images/fandoms_heroes/14-1448449593.jpg,1909,32
4,Брюс Беннер (Халк),https://fanfics.me/images/fandoms_heroes/14-1448384793.jpg,1908,32
3,Артур Дуглас (Дракс Разрушитель),https://fanfics.me/images/fandoms_heroes/711-1491175078.jpg,1907,32
